age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_contacted_before,has_loan_burden,prev_success,age_group,economic_sentiment
49,blue-collar,single,university.degree,no,unknown,no,cellular,aug,wed,7,999,0,nonexistent,1.1,93.0,-33.8,1.583,5017.5,no,0,0,0,middle_age,0.7112970711297072
53,management,single,university.degree,no,yes,no,telephone,may,wed,5,999,1,nonexistent,-2.9,92.683,-38.2,3.503,4963.6,no,1,1,0,senior,0.5271966527196651
30,blue-collar,married,university.degree,no,yes,no,cellular,jun,tue,2,999,0,failure,-0.1,93.957,-49.8,3.306,5017.5,no,0,1,0,young_adult,0.041841004184100423
51,technician,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-2.9,92.26,-34.7,4.67,5176.3,no,0,0,0,senior,0.6736401673640166
44,entrepreneur,married,university.degree,no,no,no,cellular,jan,thu,7,999,0,nonexistent,1.1,93.251,-30.2,4.284,5176.3,no,0,0,0,middle_age,0.8619246861924685
49,technician,married,high.school,no,yes,yes,cellular,dec,fri,2,999,0,nonexistent,-0.1,93.161,-32.3,3.175,5191.0,no,0,1,0,middle_age,0.7740585774058578
62,management,married,basic.9y,no,yes,no,telephone,may,tue,4,999,0,nonexistent,-0.1,94.454,-28.7,1.372,5017.5,no,0,1,0,senior,0.9246861924686192
37,retired,married,basic.6y,no,no,no,telephone,may,wed,12,999,1,nonexistent,-1.1,92.901,-42.7,2.061,5228.1,no,1,0,0,middle_age,0.33891213389121316
30,management,married,high.school,unknown,no,no,cellular,dec,thu,3,999,0,nonexistent,1.4,93.695,-48.7,2.734,5228.1,no,0,0,0,young_adult,0.08786610878661065
29,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,2,999,1,nonexistent,-0.1,92.213,-33.7,2.49,5008.7,no,1,0,0,young_adult,0.715481171548117
30,housemaid,single,unknown,unknown,yes,no,telephone,jun,tue,4,999,0,nonexistent,-1.8,94.554,-29.2,0.918,5195.8,no,0,1,0,young_adult,0.903765690376569
39,admin.,single,basic.4y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.1,93.835,-43.2,2.214,5008.7,no,0,0,0,middle_age,0.31799163179916295
44,retired,married,high.school,no,no,no,telephone,jul,thu,2,999,1,nonexistent,1.4,94.237,-44.5,1.462,5008.7,no,1,0,0,middle_age,0.26359832635983255
43,management,single,high.school,no,no,no,telephone,aug,mon,1,999,0,nonexistent,-1.8,93.662,-33.7,3.17,5176.3,no,0,0,0,middle_age,0.715481171548117
49,services,divorced,high.school,no,no,yes,telephone,feb,tue,1,999,0,nonexistent,-0.1,94.294,-33.4,4.738,5195.8,no,0,1,0,middle_age,0.7280334728033473
40,blue-collar,single,professional.course,unknown,no,no,telephone,may,thu,3,999,1,failure,-0.1,92.418,-31.0,1.251,4963.6,no,1,0,0,middle_age,0.8284518828451882
57,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,3,999,1,failure,-0.1,94.024,-33.0,4.432,5195.8,no,1,1,0,senior,0.7447698744769874
36,management,divorced,university.degree,no,no,no,cellular,mar,fri,4,999,0,nonexistent,-0.1,92.583,-41.2,1.79,5195.8,no,0,0,0,middle_age,0.4016736401673638
72,technician,married,high.school,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-2.9,93.68,-40.7,3.673,5076.2,no,0,1,0,elderly,0.422594142259414
47,services,married,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.1,94.73,-31.6,3.313,5176.3,no,0,0,0,middle_age,0.8033472803347279
29,management,single,university.degree,no,no,no,cellular,apr,tue,4,999,0,nonexistent,1.4,92.664,-44.4,1.596,5008.7,no,0,0,0,young_adult,0.26778242677824265
27,management,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,-2.9,92.858,-48.2,2.263,4963.6,no,0,0,0,young_adult,0.10878661087866086
45,admin.,married,university.degree,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,-0.1,92.743,-45.6,3.046,5191.0,no,0,1,0,middle_age,0.21757322175732202
37,unemployed,married,professional.course,unknown,yes,no,telephone,jun,fri,5,999,1,nonexistent,1.4,93.259,-38.7,4.656,5191.0,no,1,1,0,middle_age,0.5062761506276149
48,self-employed,married,high.school,no,yes,no,telephone,sep,wed,1,999,0,nonexistent,-1.8,93.455,-37.2,1.447,5017.5,no,0,1,0,middle_age,0.5690376569037655
45,blue-collar,married,high.school,no,no,no,telephone,aug,fri,3,999,0,failure,1.1,92.612,-49.1,2.15,5017.5,no,0,0,0,middle_age,0.07112970711297054
39,management,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-1.8,92.272,-43.5,5.02,4963.6,no,0,1,0,middle_age,0.30543933054393296
29,admin.,single,university.degree,unknown,unknown,no,telephone,jun,tue,4,999,0,nonexistent,-3.4,93.078,-32.9,4.117,4963.6,no,0,0,0,young_adult,0.7489539748953975
21,technician,single,basic.6y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,-0.1,93.181,-30.2,2.329,5008.7,no,0,0,0,young,0.8619246861924685
34,blue-collar,single,high.school,no,yes,no,telephone,sep,fri,4,999,0,nonexistent,1.1,93.183,-47.7,1.261,5017.5,no,0,1,0,young_adult,0.12970711297071108
50,retired,married,university.degree,unknown,yes,no,cellular,aug,fri,1,999,0,failure,-1.8,93.907,-38.4,2.843,5076.2,no,0,1,0,senior,0.5188284518828452
42,blue-collar,single,high.school,no,no,no,telephone,jul,fri,4,999,0,nonexistent,-2.9,93.352,-47.2,3.209,5195.8,no,0,0,0,middle_age,0.1506276150627613
25,services,married,high.school,no,no,no,cellular,may,thu,3,999,0,nonexistent,-0.1,92.478,-33.5,1.774,5099.1,no,0,0,0,young_adult,0.7238493723849372
42,services,married,high.school,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,94.593,-47.0,3.775,5008.7,no,0,1,0,middle_age,0.15899581589958148
44,self-employed,married,professional.course,unknown,yes,unknown,cellular,sep,wed,2,7,0,nonexistent,-1.8,93.999,-48.5,3.021,5191.0,no,0,1,0,middle_age,0.09623430962343085
29,retired,single,unknown,unknown,no,no,telephone,aug,thu,2,999,0,nonexistent,1.1,92.747,-40.3,2.253,5195.8,no,0,0,0,young_adult,0.43933054393305443
41,technician,single,high.school,unknown,yes,no,telephone,aug,tue,1,999,0,nonexistent,-0.1,94.6,-48.5,1.912,5017.5,no,0,1,0,middle_age,0.09623430962343085
40,admin.,single,basic.9y,no,yes,no,cellular,apr,thu,1,999,1,nonexistent,1.4,94.745,-31.3,1.891,5176.3,yes,1,1,0,middle_age,0.815899581589958
26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1,999,0,failure,-1.1,92.708,-31.0,4.118,5195.8,no,0,0,0,young_adult,0.8284518828451882
44,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,5,999,1,nonexistent,-1.8,93.177,-38.6,2.832,5176.3,no,1,0,0,middle_age,0.510460251046025
46,unemployed,single,professional.course,unknown,yes,no,cellular,aug,fri,5,999,1,failure,-0.1,92.378,-37.1,1.882,5176.3,yes,1,1,0,middle_age,0.5732217573221756
52,housemaid,married,illiterate,unknown,no,no,cellular,oct,wed,5,999,0,nonexistent,1.4,93.439,-47.6,4.112,5195.8,no,0,0,0,senior,0.13389121338912116
52,services,married,basic.9y,no,no,no,cellular,may,wed,5,999,0,nonexistent,-0.1,94.222,-44.2,0.73,4963.6,no,0,0,0,senior,0.27615062761506254
23,self-employed,married,university.degree,no,no,no,telephone,jul,mon,1,999,0,success,-1.1,94.521,-47.9,5.024,5008.7,yes,0,0,1,young,0.12133891213389116
28,blue-collar,divorced,university.degree,no,no,yes,cellular,mar,mon,2,999,0,nonexistent,1.4,93.6,-45.7,4.554,5017.5,no,0,1,0,young_adult,0.2133891213389119
46,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,6,999,0,nonexistent,-0.1,93.038,-41.4,3.911,5191.0,no,0,1,0,middle_age,0.3933054393305439
46,blue-collar,married,high.school,no,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,93.676,-34.5,1.809,4963.6,no,0,1,0,middle_age,0.6820083682008368
46,management,married,unknown,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,92.497,-33.4,4.559,5076.2,no,0,0,0,middle_age,0.7280334728033473
86,blue-collar,single,high.school,no,yes,yes,cellular,oct,tue,2,999,1,nonexistent,-1.8,94.344,-40.2,4.236,5017.5,no,1,1,0,elderly,0.4435146443514642
46,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,failure,1.4,93.537,-43.8,4.169,5195.8,no,0,1,0,middle_age,0.29288702928870297
53,technician,married,high.school,unknown,no,no,cellular,jun,thu,1,999,0,nonexistent,-0.1,94.722,-31.4,1.407,5191.0,no,0,0,0,senior,0.8117154811715481
51,technician,married,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,failure,-0.1,93.23,-40.3,3.349,4963.6,yes,0,0,0,senior,0.43933054393305443
47,entrepreneur,married,university.degree,unknown,yes,yes,cellular,may,mon,6,999,0,nonexistent,-1.1,93.878,-37.4,4.604,5228.1,no,0,1,0,middle_age,0.5606694560669456
36,entrepreneur,married,professional.course,no,yes,no,cellular,dec,thu,3,999,0,nonexistent,-2.9,93.073,-44.4,2.859,5076.2,no,0,1,0,middle_age,0.26778242677824265
49,admin.,single,university.degree,no,no,no,cellular,sep,tue,2,999,1,nonexistent,-1.8,92.58,-49.2,3.067,5191.0,no,1,0,0,middle_age,0.06694560669456044
30,self-employed,married,university.degree,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.1,94.138,-46.9,2.433,5176.3,no,0,0,0,young_adult,0.16317991631799159
37,technician,married,professional.course,unknown,no,no,cellular,may,mon,5,999,0,nonexistent,-1.1,93.927,-33.8,3.589,5017.5,no,0,0,0,middle_age,0.7112970711297072
34,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-2.9,94.204,-44.2,4.429,5176.3,yes,0,0,0,young_adult,0.27615062761506254
40,blue-collar,single,high.school,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-0.1,94.716,-47.8,2.886,5191.0,no,0,1,0,middle_age,0.12552301255230125
67,student,married,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-1.1,94.75,-35.5,4.908,5099.1,no,0,0,0,elderly,0.6401673640167364
18,retired,married,professional.course,unknown,no,no,telephone,mar,wed,2,999,0,nonexistent,-2.9,94.585,-39.4,2.414,5076.2,no,0,0,0,young,0.47698744769874474
48,admin.,married,basic.9y,no,yes,no,telephone,sep,mon,1,999,1,nonexistent,-1.1,94.497,-50.2,1.169,5176.3,no,1,1,0,middle_age,0.025104602510460015
20,retired,married,basic.4y,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,-2.9,92.975,-27.1,0.698,5195.8,no,0,1,0,young,0.9916317991631798
34,blue-collar,divorced,university.degree,no,no,no,cellular,dec,tue,1,5,0,nonexistent,1.4,93.403,-41.7,3.188,5191.0,no,0,0,0,young_adult,0.3807531380753136
53,housemaid,married,basic.9y,unknown,no,no,cellular,jan,thu,1,999,0,nonexistent,-1.8,92.321,-35.1,4.222,5017.5,no,0,0,0,senior,0.6569037656903765
40,services,married,high.school,no,unknown,no,cellular,aug,mon,2,999,0,failure,1.1,93.957,-27.3,4.377,5008.7,no,0,0,0,middle_age,0.9832635983263598
27,technician,married,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,-1.8,93.602,-35.6,4.885,5099.1,no,0,1,0,young_adult,0.6359832635983262
31,management,married,professional.course,no,no,unknown,cellular,apr,thu,4,999,0,nonexistent,-1.1,94.015,-43.4,2.956,5228.1,no,0,0,0,young_adult,0.30962343096234307
48,technician,single,basic.4y,no,no,yes,cellular,may,tue,1,999,0,nonexistent,1.4,93.948,-39.1,1.561,5099.1,no,0,1,0,middle_age,0.48953974895397473
31,management,married,basic.9y,no,no,no,telephone,sep,mon,1,999,0,nonexistent,1.1,92.899,-48.3,3.626,4963.6,no,0,0,0,young_adult,0.10460251046025106
42,services,divorced,basic.9y,no,yes,no,telephone,jun,fri,5,8,0,failure,1.1,93.384,-46.8,4.573,5228.1,no,0,1,0,middle_age,0.1673640167364017
40,management,single,basic.9y,no,no,no,telephone,may,tue,4,999,0,failure,1.1,92.471,-43.4,1.453,5008.7,yes,0,0,0,middle_age,0.30962343096234307
32,technician,divorced,professional.course,unknown,no,no,cellular,oct,mon,5,999,0,nonexistent,1.1,92.418,-48.8,2.168,5008.7,no,0,0,0,young_adult,0.08368200836820085
65,technician,single,high.school,no,no,no,cellular,mar,thu,3,999,0,nonexistent,1.1,93.381,-48.1,4.088,5176.3,no,0,0,0,elderly,0.11297071129707095
47,admin.,married,basic.9y,unknown,no,no,cellular,may,tue,4,999,0,nonexistent,1.4,93.627,-30.7,1.669,5017.5,no,0,0,0,middle_age,0.8410041841004183
18,technician,married,basic.4y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.1,93.019,-44.8,4.598,5099.1,no,0,1,0,young,0.2510460251046025
42,technician,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,-0.1,92.359,-43.1,4.35,5099.1,no,0,0,0,middle_age,0.32217573221757306
32,student,divorced,unknown,unknown,no,no,cellular,may,fri,5,999,0,nonexistent,-0.1,93.899,-46.7,2.862,5017.5,no,0,0,0,young_adult,0.1715481171548115
50,blue-collar,married,high.school,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-1.8,93.939,-41.1,5.035,5195.8,no,0,1,0,senior,0.4058577405857739
30,technician,married,university.degree,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,-0.1,93.024,-34.1,1.936,5017.5,no,0,1,0,young_adult,0.6987447698744769
38,technician,married,university.degree,no,no,no,cellular,jun,tue,4,999,0,nonexistent,-2.9,92.203,-28.2,4.743,5176.3,no,0,0,0,middle_age,0.9456066945606694
46,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,-0.1,93.833,-37.9,1.918,5099.1,no,0,1,0,middle_age,0.5397489539748954
50,technician,married,university.degree,no,no,no,cellular,may,fri,3,999,0,nonexistent,-2.9,92.382,-43.6,3.698,5191.0,no,0,0,0,senior,0.30125523012552285
25,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-0.1,92.774,-38.6,3.965,5176.3,yes,0,1,0,young_adult,0.510460251046025
35,blue-collar,married,university.degree,unknown,yes,yes,telephone,may,wed,1,999,1,nonexistent,-1.1,92.837,-47.7,3.503,5228.1,no,1,1,0,middle_age,0.12970711297071108
34,management,divorced,basic.9y,no,yes,no,cellular,dec,mon,1,999,1,nonexistent,-2.9,92.877,-34.6,3.0,5008.7,no,1,1,0,young_adult,0.6778242677824267
32,management,divorced,university.degree,no,yes,no,cellular,jan,fri,8,999,0,nonexistent,-1.1,93.783,-42.9,3.513,5176.3,yes,0,1,0,young_adult,0.3305439330543933
61,retired,divorced,basic.4y,no,no,no,cellular,may,mon,8,999,0,nonexistent,-0.1,92.404,-28.2,0.736,5099.1,no,0,0,0,senior,0.9456066945606694
44,admin.,single,university.degree,unknown,yes,no,telephone,apr,thu,1,999,0,nonexistent,-0.1,93.857,-35.1,4.52,5228.1,no,0,1,0,middle_age,0.6569037656903765
24,technician,married,basic.4y,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-1.1,93.445,-39.4,2.984,5008.7,yes,0,0,0,young,0.47698744769874474
51,admin.,single,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,-1.1,93.096,-45.3,2.77,5195.8,no,0,0,0,senior,0.23012552301255232
65,blue-collar,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,93.751,-48.6,3.169,5191.0,no,0,1,0,elderly,0.09205020920502074
52,admin.,married,professional.course,unknown,yes,yes,cellular,sep,fri,2,999,0,nonexistent,1.4,94.442,-46.3,3.151,4963.6,no,0,1,0,senior,0.1882845188284519
21,management,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.1,93.597,-37.2,3.849,5017.5,no,0,1,0,young,0.5690376569037655
34,technician,married,high.school,no,no,no,telephone,apr,thu,4,999,0,nonexistent,-1.1,92.602,-38.4,1.02,5076.2,no,0,0,0,young_adult,0.5188284518828452
55,self-employed,married,professional.course,no,yes,yes,cellular,sep,wed,4,999,1,nonexistent,-2.9,93.632,-50.6,4.784,5195.8,no,1,1,0,senior,0.008368200836819906
31,technician,married,university.degree,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-0.1,93.365,-33.0,4.783,5008.7,no,0,0,0,young_adult,0.7447698744769874
45,admin.,married,basic.4y,no,yes,no,cellular,may,thu,3,999,0,failure,1.4,94.615,-49.8,0.689,5195.8,no,0,1,0,middle_age,0.041841004184100423
49,management,married,university.degree,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.724,-48.9,2.946,5008.7,no,0,0,0,middle_age,0.07949790794979074
28,management,married,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.1,92.291,-33.8,3.867,5017.5,no,0,0,0,young_adult,0.7112970711297072
39,management,married,university.degree,no,no,yes,telephone,may,tue,4,999,0,nonexistent,-1.8,92.511,-35.4,1.868,5195.8,no,0,1,0,middle_age,0.6443514644351465
18,admin.,married,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.1,93.567,-45.7,3.453,5228.1,no,0,1,0,young,0.2133891213389119
27,self-employed,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,-1.1,94.242,-35.0,3.527,5099.1,no,0,0,0,young_adult,0.6610878661087866
36,management,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.1,92.446,-50.3,1.592,5076.2,no,0,1,0,middle_age,0.020920502092050212
25,services,single,high.school,no,no,no,cellular,may,fri,7,999,1,nonexistent,1.1,93.652,-44.2,1.563,5017.5,no,1,0,0,young_adult,0.27615062761506254
59,management,married,high.school,no,no,no,cellular,may,thu,3,999,0,success,1.1,93.362,-32.6,3.953,5017.5,no,0,0,1,senior,0.7615062761506275
22,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,93.132,-39.5,3.763,5228.1,no,0,1,0,young,0.47280334728033463
34,retired,married,basic.9y,no,unknown,yes,telephone,nov,thu,5,999,0,nonexistent,-3.4,92.412,-30.4,4.441,5076.2,no,0,1,0,young_adult,0.8535564853556485
41,blue-collar,single,professional.course,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-1.8,94.458,-47.4,4.533,5008.7,yes,0,0,0,middle_age,0.14225941422594138
57,technician,married,university.degree,unknown,no,no,telephone,apr,mon,7,999,0,nonexistent,-0.1,94.159,-30.2,1.331,5076.2,no,0,0,0,senior,0.8619246861924685
22,retired,married,professional.course,no,yes,no,telephone,may,thu,3,999,0,success,1.1,94.564,-39.2,4.177,5017.5,no,0,1,1,young,0.4853556485355646
53,blue-collar,single,basic.6y,no,no,no,cellular,mar,tue,3,999,0,failure,1.1,92.631,-48.4,3.563,5099.1,yes,0,0,0,senior,0.10041841004184095
40,technician,married,high.school,no,yes,no,cellular,jan,mon,4,999,0,success,-1.8,93.67,-49.7,3.478,5076.2,no,0,1,1,middle_age,0.046025104602510226
28,management,divorced,high.school,no,no,no,cellular,jun,tue,3,999,0,nonexistent,-1.8,92.25,-50.8,1.826,5008.7,no,0,0,0,young_adult,0.0
45,admin.,single,high.school,no,yes,no,cellular,may,wed,6,999,0,nonexistent,1.4,92.657,-35.6,4.291,4963.6,no,0,1,0,middle_age,0.6359832635983262
42,retired,divorced,university.degree,unknown,no,yes,cellular,nov,mon,5,999,0,nonexistent,-0.1,94.226,-45.5,5.001,4963.6,no,0,1,0,middle_age,0.2217573221757321
32,blue-collar,single,university.degree,unknown,yes,no,telephone,apr,fri,1,999,0,nonexistent,1.1,92.937,-47.3,1.353,4963.6,no,0,1,0,young_adult,0.14644351464435149
40,student,single,basic.4y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.707,-36.4,3.897,5017.5,no,0,1,0,middle_age,0.602510460251046
35,technician,single,university.degree,no,yes,no,telephone,may,tue,1,999,1,nonexistent,-1.1,93.592,-41.0,2.309,5008.7,no,1,1,0,middle_age,0.410041841004184
41,unemployed,divorced,high.school,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,-2.9,93.883,-40.1,1.463,5076.2,yes,0,1,0,middle_age,0.4476987447698743
47,management,married,university.degree,no,yes,no,telephone,nov,thu,2,999,0,nonexistent,-0.1,93.767,-47.6,1.245,5017.5,no,0,1,0,middle_age,0.13389121338912116
59,management,married,basic.6y,no,no,no,telephone,aug,thu,1,999,0,success,-0.1,92.455,-44.7,1.555,5191.0,no,0,0,1,senior,0.25523012552301233
25,services,married,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.1,94.588,-48.4,4.39,5195.8,no,0,0,0,young_adult,0.10041841004184095
65,blue-collar,divorced,basic.9y,no,yes,no,telephone,jul,mon,4,999,0,nonexistent,1.4,92.656,-42.8,3.051,5099.1,no,0,1,0,elderly,0.3347280334728034
18,management,married,high.school,no,yes,no,cellular,dec,fri,5,999,0,nonexistent,1.1,94.576,-43.4,4.568,5176.3,no,0,1,0,young,0.30962343096234307
38,management,married,basic.4y,no,no,no,cellular,jun,tue,1,999,0,nonexistent,1.4,93.442,-32.2,4.643,5191.0,no,0,0,0,middle_age,0.7782426778242676
47,admin.,divorced,basic.9y,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-3.4,92.465,-27.2,1.299,5228.1,no,0,1,0,middle_age,0.9874476987447699
43,management,married,basic.4y,no,no,no,cellular,feb,thu,1,999,0,nonexistent,-0.1,92.582,-26.9,3.407,4963.6,no,0,0,0,middle_age,1.0
32,technician,single,basic.9y,no,yes,no,telephone,jul,mon,6,999,0,nonexistent,-0.1,93.306,-41.6,0.86,5008.7,no,0,1,0,young_adult,0.3849372384937237
37,technician,single,basic.6y,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-3.4,94.762,-31.8,1.842,4963.6,no,0,1,0,middle_age,0.7949790794979078
34,admin.,single,university.degree,unknown,yes,yes,cellular,aug,fri,11,999,0,nonexistent,1.1,94.474,-44.1,1.398,5228.1,no,0,1,0,young_adult,0.28033472803347265
32,admin.,married,basic.4y,unknown,no,no,cellular,mar,wed,6,999,0,nonexistent,-1.8,94.716,-47.4,4.334,5008.7,no,0,0,0,young_adult,0.14225941422594138
50,blue-collar,single,professional.course,no,yes,no,cellular,nov,fri,6,999,0,failure,1.1,93.368,-35.5,2.243,5008.7,no,0,1,0,senior,0.6401673640167364
44,technician,single,basic.6y,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-3.4,93.945,-39.4,5.016,5099.1,no,0,1,0,middle_age,0.47698744769874474
31,blue-collar,married,university.degree,no,no,no,cellular,jul,thu,2,999,0,nonexistent,-0.1,93.533,-36.6,1.257,5228.1,no,0,0,0,young_adult,0.5941422594142258
